0,1.11673915386,1.47238385677,1.07881355286,1.452937603
200,0.837640941143,2.67335700989,0.841456651688,2.76599693298
400,0.782452344894,3.19750452042,0.768283069134,3.20666885376
600,0.74845802784,3.59847211838,0.771431088448,3.61866021156
800,0.765442430973,3.44867801666,0.687195301056,3.44839143753
1000,0.7233299613,3.53038787842,0.669095039368,3.4879899025
1200,0.70812445879,2.75674080849,0.727277755737,2.73016166687
1400,0.723883986473,3.39813756943,0.688708662987,3.37247753143
1600,0.658565759659,3.45504975319,0.645817995071,3.49029421806
1800,0.718072652817,3.71498441696,0.694267570972,3.55485534668
2000,0.666403770447,3.45229387283,0.637004494667,3.48290371895
2200,0.693268954754,3.47591114044,0.608271479607,3.39867258072
2400,0.640527427197,3.42177295685,0.636389374733,3.52393507957
2600,0.642785787582,3.54743933678,0.639245331287,3.52176570892
2800,0.637556552887,3.49909853935,0.648605763912,3.42114257812
3000,0.674181640148,3.4741191864,0.630785226822,3.42612075806
3200,0.621465265751,3.15914773941,0.651337504387,3.23854112625
3400,0.618124544621,3.38412427902,0.619979143143,3.39333772659
3600,0.643516361713,3.32383751869,0.609393239021,3.35779643059
3800,0.638287425041,3.37205600739,0.670083642006,3.35010075569
4000,0.595535457134,3.31592559814,0.626229047775,3.36216115952
4200,0.617289185524,3.29296731949,0.601264715195,3.26766395569
4400,0.642261266708,3.26351189613,0.65370965004,3.25577878952
4600,0.587515115738,3.22656774521,0.624366760254,3.25080966949
4800,0.625301241875,3.224858284,0.622631907463,3.22174692154
5000,0.637209117413,3.20238351822,0.60135114193,3.18945288658
5200,0.633287787437,3.17263364792,0.628746986389,3.14534878731
5400,0.579530596733,3.15955352783,0.621729314327,3.17767715454
5600,0.63820040226,3.13552045822,0.585600018501,3.13038682938
5800,0.604607701302,3.09248304367,0.597574353218,3.09339046478
6000,0.614758372307,3.04833674431,0.617124855518,3.03209686279
6200,0.611605465412,3.03081035614,0.627358555794,3.04179382324
6400,0.629674136639,2.99028396606,0.639686226845,3.0015039444
6600,0.592564344406,2.94820570946,0.618957400322,2.95457601547
6800,0.606681227684,2.93035125732,0.603815495968,2.92862606049
7000,0.632836222649,2.87978124619,0.603143692017,2.87513494492
7200,0.64154702425,2.84607362747,0.636204004288,2.83259630203
7400,0.617808461189,2.7706861496,0.643956243992,2.77013492584
7600,0.661205410957,2.72571992874,0.645108401775,2.72997379303
7800,0.624102115631,2.65568685532,0.681360244751,2.656894207
8000,0.658813595772,2.57684445381,0.638567447662,2.5740172863
8200,0.642528176308,2.47510075569,0.660419225693,2.48135185242
8400,0.715775609016,2.35950899124,0.722044467926,2.35576152802
8600,0.746693491936,2.1899600029,0.715419173241,2.18881487846
8800,0.803145945072,1.93973731995,0.799023509026,1.93456697464
9000,0.937692761421,1.55363786221,0.957484841347,1.55057477951
9200,0.916630268097,1.38820290565,0.93073540926,1.38820290565
9400,0.91179138422,1.38817811012,0.928240060806,1.38817799091
9600,0.898201465607,1.38815140724,0.93239825964,1.38815116882
9800,0.891105830669,1.38812243938,0.907801508904,1.38812232018
10000,0.91489303112,1.38809144497,0.906141161919,1.38809132576
10200,0.925913333893,1.38805830479,0.925366699696,1.38805818558
10400,0.911190032959,1.38802289963,0.911332786083,1.38802289963
10600,0.902247369289,1.38798546791,0.916326582432,1.38798522949
